:START_ID,:TYPE,:END_ID,properties:JSON
"ux.librarysubview.uses.ux.actionpattern",HAS_TARGET,"ux.actionpattern","{}"
"ux.librarysubview.uses.ux.dataconfig",HAS_TARGET,"ux.dataconfig","{}"
"ux.librarysubview.uses.ux.layoutconfig",HAS_TARGET,"ux.layoutconfig","{}"
"ux.stateaction.flows-to.ux.statetransition",HAS_TARGET,"ux.statetransition","{}"
"ux.stateaction.specializes.ux.stateactiontemplate",HAS_TARGET,"ux.stateactiontemplate","{}"
"ux.stateaction.uses.ux.actionpattern",HAS_TARGET,"ux.actionpattern","{}"
"ux.stateactiontemplate.associated-with.ux.statepattern",HAS_TARGET,"ux.statepattern","{}"
"ux.stateactiontemplate.governs.ux.statetransition",HAS_TARGET,"ux.statetransition","{}"
"ux.stateactiontemplate.implements.ux.stateaction",HAS_TARGET,"ux.stateaction","{}"
"ux.stateactiontemplate.provides.ux.stateaction",HAS_TARGET,"ux.stateaction","{}"
"ux.statepattern.aggregates.ux.experiencestate",HAS_TARGET,"ux.experiencestate","{}"
"ux.statepattern.governs.ux.experiencestate",HAS_TARGET,"ux.experiencestate","{}"
"ux.statepattern.specializes.ux.statepattern",HAS_TARGET,"ux.statepattern","{}"
"ux.statepattern.uses.ux.stateactiontemplate",HAS_TARGET,"ux.stateactiontemplate","{}"
"ux.statepattern.uses.ux.transitiontemplate",HAS_TARGET,"ux.transitiontemplate","{}"
"ux.statetransition.associated-with.ux.actioncomponent",HAS_TARGET,"ux.actioncomponent","{}"
"ux.statetransition.navigates-to.ux.experiencestate",HAS_TARGET,"ux.experiencestate","{}"
"ux.statetransition.triggers.ux.stateaction",HAS_TARGET,"ux.stateaction","{}"
"ux.statetransition.uses.ux.transitiontemplate",HAS_TARGET,"ux.transitiontemplate","{}"
"ux.subview.aggregates.ux.componentinstance",HAS_TARGET,"ux.componentinstance","{}"
"ux.subview.binds-to.ux.dataconfig",HAS_TARGET,"ux.dataconfig","{}"
"ux.subview.realizes.ux.librarysubview",HAS_TARGET,"ux.librarysubview","{}"
"ux.subview.renders.ux.componentinstance",HAS_TARGET,"ux.componentinstance","{}"
"ux.subview.uses.ux.errorconfig",HAS_TARGET,"ux.errorconfig","{}"
"ux.subview.uses.ux.layoutconfig",HAS_TARGET,"ux.layoutconfig","{}"
"ux.subview.uses.ux.librarysubview",HAS_TARGET,"ux.librarysubview","{}"
"ux.tablecolumn.binds-to.ux.dataconfig",HAS_TARGET,"ux.dataconfig","{}"
"ux.tablecolumn.references.ux.actionpattern",HAS_TARGET,"ux.actionpattern","{}"
"ux.tablecolumn.renders.ux.componentinstance",HAS_TARGET,"ux.componentinstance","{}"
"ux.tablecolumn.uses.ux.layoutconfig",HAS_TARGET,"ux.layoutconfig","{}"
"ux.transitiontemplate.flows-to.ux.experiencestate",HAS_TARGET,"ux.experiencestate","{}"
"ux.transitiontemplate.flows-to.ux.subview",HAS_TARGET,"ux.subview","{}"
"ux.transitiontemplate.governs.ux.statetransition",HAS_TARGET,"ux.statetransition","{}"
"ux.transitiontemplate.navigates-to.ux.view",HAS_TARGET,"ux.view","{}"
"ux.transitiontemplate.specializes.ux.transitiontemplate",HAS_TARGET,"ux.transitiontemplate","{}"
"ux.transitiontemplate.triggers.ux.stateaction",HAS_TARGET,"ux.stateaction","{}"
"ux.uxapplication.aggregates.ux.uxspec",HAS_TARGET,"ux.uxspec","{}"
"ux.uxlibrary.aggregates.ux.librarycomponent",HAS_TARGET,"ux.librarycomponent","{}"
"ux.uxlibrary.aggregates.ux.librarysubview",HAS_TARGET,"ux.librarysubview","{}"
"ux.uxlibrary.provides.ux.librarycomponent",HAS_TARGET,"ux.librarycomponent","{}"
"ux.uxlibrary.provides.ux.librarysubview",HAS_TARGET,"ux.librarysubview","{}"
"ux.uxlibrary.uses.ux.uxlibrary",HAS_TARGET,"ux.uxlibrary","{}"
"ux.uxspec.aggregates.ux.experiencestate",HAS_TARGET,"ux.experiencestate","{}"
"ux.uxspec.aggregates.ux.view",HAS_TARGET,"ux.view","{}"
"ux.uxspec.governs.ux.errorconfig",HAS_TARGET,"ux.errorconfig","{}"
"ux.uxspec.uses.ux.uxlibrary",HAS_TARGET,"ux.uxlibrary","{}"
"ux.view.aggregates.actioncomponent",HAS_TARGET,"ux.actioncomponent","{}"
"ux.view.aggregates.ux.subview",HAS_TARGET,"ux.subview","{}"
"ux.view.binds-to.ux.dataconfig",HAS_TARGET,"ux.dataconfig","{}"
"ux.view.composes.ux.subview",HAS_TARGET,"ux.subview","{}"
"ux.view.renders.ux.componentinstance",HAS_TARGET,"ux.componentinstance","{}"
"ux.view.requires.ux.errorconfig",HAS_TARGET,"ux.errorconfig","{}"
"ux.view.uses.ux.layoutconfig",HAS_TARGET,"ux.layoutconfig","{}"
"testing.contextvariation.references.testing.environmentfactor",HAS_TARGET,"testing.environmentfactor","{}"
"testing.contextvariation.serves.testing.testcoveragetarget",HAS_TARGET,"testing.testcoveragetarget","{}"
"testing.coverageexclusion.references.testing.coveragerequirement",HAS_TARGET,"testing.coveragerequirement","{}"
"testing.coverageexclusion.references.testing.testcoveragetarget",HAS_TARGET,"testing.testcoveragetarget","{}"
"testing.coveragegap.flows-to.testing.coverageexclusion",HAS_TARGET,"testing.coverageexclusion","{}"
"testing.coveragegap.references.testing.testcoveragetarget",HAS_TARGET,"testing.testcoveragetarget","{}"
"testing.coveragegap.triggers.testing.coveragerequirement",HAS_TARGET,"testing.coveragerequirement","{}"
"testing.coveragegap.triggers.testing.partitionvalue",HAS_TARGET,"testing.partitionvalue","{}"
"testing.coveragerequirement.accesses.testing.inputpartitionselection",HAS_TARGET,"testing.inputpartitionselection","{}"
"testing.coveragerequirement.accesses.testing.inputselection",HAS_TARGET,"testing.inputselection","{}"
"testing.coveragerequirement.aggregates.testing.contextvariation",HAS_TARGET,"testing.contextvariation","{}"
"testing.coveragerequirement.aggregates.testing.coverageexclusion",HAS_TARGET,"testing.coverageexclusion","{}"
"testing.coveragerequirement.aggregates.testing.partitionvalue",HAS_TARGET,"testing.partitionvalue","{}"
"testing.coveragerequirement.composes.testing.inputpartitionselection",HAS_TARGET,"testing.inputpartitionselection","{}"
"testing.coveragerequirement.composes.testing.outcomecategory",HAS_TARGET,"testing.outcomecategory","{}"
"testing.coveragerequirement.composes.testing.testcoveragetarget",HAS_TARGET,"testing.testcoveragetarget","{}"
"testing.coveragerequirement.constrained-by.motivation.constraint",HAS_TARGET,"motivation.constraint","{}"
"testing.coveragerequirement.depends-on.testing.contextvariation",HAS_TARGET,"testing.contextvariation","{}"
"testing.coveragerequirement.depends-on.testing.inputspacepartition",HAS_TARGET,"testing.inputspacepartition","{}"
"testing.coveragerequirement.depends-on.testing.outcomecategory",HAS_TARGET,"testing.outcomecategory","{}"
"testing.coveragerequirement.flows-to.testing.coveragerequirement",HAS_TARGET,"testing.coveragerequirement","{}"
"testing.coveragerequirement.flows-to.testing.testcasesketch",HAS_TARGET,"testing.testcasesketch","{}"
"testing.coveragerequirement.fulfills-requirements.motivation.requirement",HAS_TARGET,"motivation.requirement","{}"
"testing.coveragerequirement.references.testing.coveragerequirement",HAS_TARGET,"testing.coveragerequirement","{}"
"testing.coveragerequirement.references.testing.partitionvalue",HAS_TARGET,"testing.partitionvalue","{}"
"testing.coveragerequirement.references.testing.testcoveragetarget",HAS_TARGET,"testing.testcoveragetarget","{}"
"testing.coveragesummary.aggregates.testing.coveragerequirement",HAS_TARGET,"testing.coveragerequirement","{}"
"testing.coveragesummary.aggregates.testing.targetcoveragesummary",HAS_TARGET,"testing.targetcoveragesummary","{}"
"testing.coveragesummary.aggregates.testing.testcasesketch",HAS_TARGET,"testing.testcasesketch","{}"
"testing.coveragesummary.aggregates.testing.testcoveragemodel",HAS_TARGET,"testing.testcoveragemodel","{}"
"testing.coveragesummary.depends-on.testing.testcoveragetarget",HAS_TARGET,"testing.testcoveragetarget","{}"
"testing.coveragesummary.references.testing.coverageexclusion",HAS_TARGET,"testing.coverageexclusion","{}"
"testing.coveragesummary.references.testing.coveragegap",HAS_TARGET,"testing.coveragegap","{}"
"testing.coveragesummary.references.testing.testcoveragemodel",HAS_TARGET,"testing.testcoveragemodel","{}"
"testing.coveragesummary.serves.testing.testcoveragemodel",HAS_TARGET,"testing.testcoveragemodel","{}"
"testing.coveragesummary.validates.testing.coveragerequirement",HAS_TARGET,"testing.coveragerequirement","{}"
"testing.environmentfactor.composes.testing.contextvariation",HAS_TARGET,"testing.contextvariation","{}"
"testing.environmentfactor.composes.testing.inputspacepartition",HAS_TARGET,"testing.inputspacepartition","{}"
"testing.environmentfactor.flows-to.testing.coveragesummary",HAS_TARGET,"testing.coveragesummary","{}"
"testing.environmentfactor.references.testing.partitionvalue",HAS_TARGET,"testing.partitionvalue","{}"
"testing.environmentfactor.serves.testing.coveragerequirement",HAS_TARGET,"testing.coveragerequirement","{}"
"testing.environmentfactor.serves.testing.testcasesketch",HAS_TARGET,"testing.testcasesketch","{}"
"testing.environmentfactor.serves.testing.testcoveragemodel",HAS_TARGET,"testing.testcoveragemodel","{}"
"testing.inputpartitionselection.aggregates.testing.contextvariation",HAS_TARGET,"testing.contextvariation","{}"
"testing.inputpartitionselection.aggregates.testing.partitionvalue",HAS_TARGET,"testing.partitionvalue","{}"
"testing.inputselection.references.testing.coveragerequirement",HAS_TARGET,"testing.coveragerequirement","{}"
"testing.inputselection.references.testing.partitionvalue",HAS_TARGET,"testing.partitionvalue","{}"
"testing.inputselection.references.testing.testcoveragetarget",HAS_TARGET,"testing.testcoveragetarget","{}"
"testing.inputspacepartition.composes.partitionvalue",HAS_TARGET,"testing.partitionvalue","{}"
"testing.inputspacepartition.depends-on.inputspacepartition",HAS_TARGET,"testing.inputspacepartition","{}"
"testing.inputspacepartition.serves.testing.testcoveragetarget",HAS_TARGET,"testing.testcoveragetarget","{}"
"testing.outcomecategory.aggregates.testing.testcasesketch",HAS_TARGET,"testing.testcasesketch","{}"
"testing.outcomecategory.constrained-by.testing.environmentfactor",HAS_TARGET,"testing.environmentfactor","{}"
"testing.outcomecategory.flows-to.testing.coveragesummary",HAS_TARGET,"testing.coveragesummary","{}"
"testing.outcomecategory.references.testing.targetinputfield",HAS_TARGET,"testing.targetinputfield","{}"
"testing.outcomecategory.serves.testing.coveragerequirement",HAS_TARGET,"testing.coveragerequirement","{}"
"testing.partitiondependency.references.testing.inputspacepartition",HAS_TARGET,"testing.inputspacepartition","{}"
"testing.partitiondependency.triggers.testing.coveragerequirement",HAS_TARGET,"testing.coveragerequirement","{}"
"testing.partitiondependency.triggers.testing.partitionvalue",HAS_TARGET,"testing.partitionvalue","{}"
"testing.partitionvalue.composes.testing.inputspacepartition",HAS_TARGET,"testing.inputspacepartition","{}"
"testing.partitionvalue.constrained-by.testing.coveragerequirement",HAS_TARGET,"testing.coveragerequirement","{}"
"testing.partitionvalue.depends-on.testing.environmentfactor",HAS_TARGET,"testing.environmentfactor","{}"
"testing.partitionvalue.flows-to.testing.outcomecategory",HAS_TARGET,"testing.outcomecategory","{}"
"testing.partitionvalue.references.testing.coverageexclusion",HAS_TARGET,"testing.coverageexclusion","{}"
"testing.partitionvalue.triggers.testing.coveragegap",HAS_TARGET,"testing.coveragegap","{}"
"testing.targetcoveragesummary.references.testing.coverageexclusion",HAS_TARGET,"testing.coverageexclusion","{}"
"testing.targetcoveragesummary.references.testing.coveragegap",HAS_TARGET,"testing.coveragegap","{}"
"testing.targetcoveragesummary.validates.testing.coveragerequirement",HAS_TARGET,"testing.coveragerequirement","{}"
"testing.targetcoveragesummary.validates.testing.testcoveragetarget",HAS_TARGET,"testing.testcoveragetarget","{}"
"testing.targetinputfield.aggregates.testing.partitionvalue",HAS_TARGET,"testing.partitionvalue","{}"
"testing.targetinputfield.constrained-by.testing.coveragerequirement",HAS_TARGET,"testing.coveragerequirement","{}"
"testing.targetinputfield.depends-on.testing.contextvariation",HAS_TARGET,"testing.contextvariation","{}"
"testing.targetinputfield.flows-to.testing.inputpartitionselection",HAS_TARGET,"testing.inputpartitionselection","{}"
"testing.targetinputfield.references.testing.inputspacepartition",HAS_TARGET,"testing.inputspacepartition","{}"
"testing.targetinputfield.references.testing.testcoveragetarget",HAS_TARGET,"testing.testcoveragetarget","{}"
"testing.testcasesketch.accesses.testing.inputpartitionselection",HAS_TARGET,"testing.inputpartitionselection","{}"
"testing.testcasesketch.accesses.testing.inputselection",HAS_TARGET,"testing.inputselection","{}"
"testing.testcasesketch.depends-on.testing.contextvariation",HAS_TARGET,"testing.contextvariation","{}"
"testing.testcasesketch.depends-on.testing.inputspacepartition",HAS_TARGET,"testing.inputspacepartition","{}"
"testing.testcasesketch.depends-on.testing.outcomecategory",HAS_TARGET,"testing.outcomecategory","{}"
"testing.testcasesketch.fulfills-requirements.motivation.requirement",HAS_TARGET,"motivation.requirement","{}"
"testing.testcasesketch.references.testing.coveragerequirement",HAS_TARGET,"testing.coveragerequirement","{}"
"testing.testcasesketch.references.testing.partitionvalue",HAS_TARGET,"testing.partitionvalue","{}"
"testing.testcasesketch.references.testing.testcoveragetarget",HAS_TARGET,"testing.testcoveragetarget","{}"
"testing.testcasesketch.supports-goals.motivation.goal",HAS_TARGET,"motivation.goal","{}"
"testing.testcasesketch.tests.testing.coveragerequirement",HAS_TARGET,"testing.coveragerequirement","{}"
"testing.testcasesketch.validates.testing.coveragerequirement",HAS_TARGET,"testing.coveragerequirement","{}"
"testing.testcasesketch.validates.testing.testcoveragetarget",HAS_TARGET,"testing.testcoveragetarget","{}"
"testing.testcoveragemodel.aggregates.contextvariation",HAS_TARGET,"testing.contextvariation","{}"
"testing.testcoveragemodel.aggregates.inputspacepartition",HAS_TARGET,"testing.inputspacepartition","{}"
"testing.testcoveragemodel.aggregates.testcasesketch",HAS_TARGET,"testing.testcasesketch","{}"
"testing.testcoveragemodel.composes.testing.coverageexclusion",HAS_TARGET,"testing.coverageexclusion","{}"
"testing.testcoveragemodel.composes.testing.coveragerequirement",HAS_TARGET,"testing.coveragerequirement","{}"
"testing.testcoveragemodel.composes.testing.coveragesummary",HAS_TARGET,"testing.coveragesummary","{}"
"testing.testcoveragemodel.composes.testing.inputpartitionselection",HAS_TARGET,"testing.inputpartitionselection","{}"
"testing.testcoveragemodel.composes.testing.outcomecategory",HAS_TARGET,"testing.outcomecategory","{}"
"testing.testcoveragemodel.composes.testing.testcoveragetarget",HAS_TARGET,"testing.testcoveragetarget","{}"
"testing.testcoveragemodel.constrained-by.motivation.constraint",HAS_TARGET,"motivation.constraint","{}"
"testing.testcoveragemodel.fulfills-requirements.motivation.requirement",HAS_TARGET,"motivation.requirement","{}"
"testing.testcoveragemodel.governed-by-principles.motivation.principle",HAS_TARGET,"motivation.principle","{}"
"testing.testcoveragemodel.supports-goals.motivation.goal",HAS_TARGET,"motivation.goal","{}"
"testing.testcoveragetarget.aggregates.contextvariation",HAS_TARGET,"testing.contextvariation","{}"
"testing.testcoveragetarget.composes.testing.inputpartitionselection",HAS_TARGET,"testing.inputpartitionselection","{}"
"testing.testcoveragetarget.composes.testing.outcomecategory",HAS_TARGET,"testing.outcomecategory","{}"
"testing.testcoveragetarget.composes.testing.targetinputfield",HAS_TARGET,"testing.targetinputfield","{}"
"testing.testcoveragetarget.composes.testing.testcoveragetarget",HAS_TARGET,"testing.testcoveragetarget","{}"
"testing.testcoveragetarget.flows-to.testing.coveragerequirement",HAS_TARGET,"testing.coveragerequirement","{}"
"testing.testcoveragetarget.flows-to.testing.testcasesketch",HAS_TARGET,"testing.testcasesketch","{}"
"technology.communicationnetwork.aggregates.technology.communicationnetwork",HAS_TARGET,"technology.communicationnetwork","{}"
"technology.communicationnetwork.aggregates.technology.path",HAS_TARGET,"technology.path","{}"
"technology.communicationnetwork.assigned-to.technology.technologycollaboration",HAS_TARGET,"technology.technologycollaboration","{}"
"technology.communicationnetwork.associated-with.technology.systemsoftware",HAS_TARGET,"technology.systemsoftware","{}"
"technology.communicationnetwork.provides.technology.technologyinterface",HAS_TARGET,"technology.technologyinterface","{}"
"technology.communicationnetwork.serves.technology.device",HAS_TARGET,"technology.device","{}"
"technology.communicationnetwork.serves.technology.node",HAS_TARGET,"technology.node","{}"
"technology.communicationnetwork.supports.technology.technologyservice",HAS_TARGET,"technology.technologyservice","{}"
"technology.device.composes.technology.node",HAS_TARGET,"technology.node","{}"
"technology.node.assigned-to.technology.technologyfunction",HAS_TARGET,"technology.technologyfunction","{}"
"technology.node.composes.technology.artifact",HAS_TARGET,"technology.artifact","{}"
